date,lat,lon,alt,epx,epy,apv,temperature,pressure,humidity,light,ir_light,uv_light,mq3,mq135,mq7,mq4
1433893758492,48.245410979,16.429840012,166.35,14.334,15.058,,30,1000.92,,,,,28,62,64,53,33.35
1433893758701,48.245402627,16.429848598,166.469,14.334,15.058,,30,1001.06,,,,,28,62,64,53,33.35
1433893758908,48.245402627,16.429848598,166.469,14.334,15.058,,29.9,1001.09,,,,,28,62,64,53,33.35
1433893759116,48.245402627,16.429848598,166.469,14.334,15.058,,29.8,1000.88,,,,,28,62,64,53,33.35
1433893759324,48.245402627,16.429848598,166.469,14.334,15.058,,29.8,1000.59,,,,,28,62,64,53,33.35
1433893759532,48.245402627,16.429848598,166.469,14.334,15.058,,29.9,1000.46,,,,,28,62,64,52,33.35
1433893759741,48.245394574,16.429857184,166.624,14.334,15.058,,30,1000.5,,,,,28,62,64,52,33.35
1433893759950,48.245394574,16.429857184,166.624,14.334,15.058,,29.9,1000.87,,,,,28,61,64,52,33.35
1433893760158,48.245394574,16.429857184,166.624,14.334,15.058,,29.9,1000.5,,,,,28,61,64,52,33.35
1433893760366,48.245394574,16.429857184,166.624,14.334,15.058,,29.8,1000.62,,,,,28,61,64,52,33.35
1433893760575,48.245394574,16.429857184,166.624,14.334,15.058,,29.9,1000.52,,,,,28,61,64,52,33.35
1433893760783,48.24538665,16.429869036,166.888,14.334,15.058,,29.9,1000.47,,,,,28,61,64,52,33.35
1433893760992,48.24538665,16.429869036,166.888,14.334,15.058,,29.8,1000.64,,,,,28,61,64,52,33.35
1433893761203,48.24538665,16.429869036,166.888,14.334,15.058,,29.8,1000.76,,,,,28,61,64,51,33.35
1433893761412,48.24538665,16.429869036,166.888,14.334,15.058,,29.9,1000.63,,,,,28,61,64,51,33.35
1433893761621,48.24538665,16.429869036,166.888,14.334,15.058,,29.9,1000.62,,,,,28,61,64,51,33.35
1433893761829,48.245380324,16.42987552,166.94,14.334,15.058,,30,1000.57,,,,,28,61,64,51,33.35
1433893762037,48.245380324,16.42987552,166.94,14.334,15.058,,30,1000.94,,,,,28,60,64,51,33.35
1433893762245,48.245380324,16.42987552,166.94,14.334,15.058,,30.1,1000.86,,,,,28,60,64,51,33.35
1433893762453,48.245380324,16.42987552,166.94,14.334,15.058,,30.2,1000.94,,,,,28,60,64,51,33.35
1433893762661,48.245380324,16.42987552,166.94,14.334,15.058,,30.2,1001.03,,,,,28,60,64,50,33.35
1433893762870,48.245375465,16.429881815,166.98,14.334,15.058,,30.2,1001.11,,,,,28,60,64,50,33.35
1433893763078,48.245375465,16.429881815,166.98,14.334,15.058,,30.2,1000.99,,,,,28,60,64,50,33.35
1433893763286,48.245375465,16.429881815,166.98,14.334,15.058,,30.2,1001.15,,,,,28,60,64,50,33.35
1433893763494,48.245375465,16.429881815,166.98,14.334,15.058,,30.2,1000.96,,,,,28,60,64,50,33.35
1433893763702,48.245375465,16.429881815,166.98,14.334,15.058,,30.2,1000.92,,,,,28,60,64,50,33.35
1433893763911,48.245370386,16.429889725,167.39,14.334,15.058,,30.3,1001.02,,,,,28,59,64,49,33.35
1433893764118,48.245370386,16.429889725,167.39,14.334,15.058,,30.4,1001.38,,,,,28,59,64,50,33.35
1433893764326,48.245370386,16.429889725,167.39,14.334,15.058,,30.3,1001.44,,,,,28,59,64,49,33.35
1433893764534,48.245370386,16.429889725,167.39,14.334,15.058,,30.3,1001.32,,,,,28,59,64,49,33.35
1433893764742,48.245362254,16.429896336,167.487,14.334,15.058,,30.4,1001.38,,,,,28,59,64,49,33.35
1433893764950,48.245362254,16.429896336,167.487,14.334,15.058,,30.4,1001.31,,,,,28,59,64,49,33.35
1433893765158,48.245362254,16.429896336,167.487,14.334,15.058,,30.5,1001.41,,,,,28,59,64,49,33.35
1433893765367,48.245362254,16.429896336,167.487,14.334,15.058,,30.4,1001.35,,,,,28,59,64,49,33.35
1433893765578,48.245362254,16.429896336,167.487,14.334,15.058,,30.2,1001.33,,,,,28,59,64,48,33.35
1433893765787,48.245356471,16.429907493,167.431,14.334,15.058,,30.2,1000.67,,,,,28,59,64,48,33.35
1433893765995,48.245356471,16.429907493,167.431,14.334,15.058,,30.2,1000.49,,,,,28,58,64,48,33.35
1433893766203,48.245356471,16.429907493,167.431,14.334,15.058,,30.3,1000.52,,,,,28,58,64,48,33.35
1433893766411,48.245356471,16.429907493,167.431,14.334,15.058,,30.3,1000.75,,,,,28,58,64,48,33.35
1433893766620,48.245356471,16.429907493,167.431,14.334,15.058,,30.3,1000.83,,,,,28,58,64,48,33.35
1433893766830,48.245348811,16.429917965,167.4,14.334,15.058,,30.4,1000.83,,,,,28,58,64,48,33.35
1433893767039,48.245348811,16.429917965,167.4,14.334,15.058,,30.5,1000.98,,,,,28,58,63,48,33.35
1433893767248,48.245348811,16.429917965,167.4,14.334,15.058,,30.6,1001.47,,,,,28,58,64,47,33.35
1433893767455,48.245348811,16.429917965,167.4,14.334,15.058,,30.6,1001.35,,,,,28,58,63,47,33.35
1433893767663,48.245348811,16.429917965,167.4,14.334,15.058,,30.7,1001.71,,,,,28,58,64,47,33.35
1433893767871,48.245345013,16.429925863,167.657,14.334,15.058,,30.6,1001.7,,,,,28,57,63,47,33.35
1433893768079,48.245345013,16.429925863,167.657,14.334,15.058,,30.7,1001.47,,,,,28,57,63,47,33.35
1433893768288,48.245345013,16.429925863,167.657,14.334,15.058,,30.7,1001.66,,,,,28,57,64,47,33.35
1433893768496,48.245345013,16.429925863,167.657,14.334,15.058,,30.8,1001.68,,,,,28,57,64,47,33.35
1433893768703,48.245344096,16.429936795,167.761,14.334,15.058,,30.7,1001.84,,,,,28,57,63,47,33.35
1433893768912,48.245344096,16.429936795,167.761,14.334,15.058,,30.7,1001.52,,,,,28,57,63,47,33.35
1433893769120,48.245344096,16.429936795,167.761,14.334,15.058,,30.4,1001.42,,,,,28,57,63,46,33.35
1433893769328,48.245344096,16.429936795,167.761,14.334,15.058,,30.2,1000.48,,,,,28,56,63,46,33.35
1433893769537,48.245344096,16.429936795,167.761,14.334,15.058,,30.2,1000.1,,,,,28,56,64,46,33.35
1433893769746,48.24534162,16.429950394,167.618,14.334,15.058,,30.1,1000.02,,,,,28,56,64,46,33.35
1433893769955,48.24534162,16.429950394,167.618,14.334,15.058,,30.1,999.99,,,,,28,56,64,46,33.35
1433893770163,48.24534162,16.429950394,167.618,14.334,15.058,,30.1,1000,,,,,28,56,64,46,33.35
1433893770371,48.24534162,16.429950394,167.618,14.334,15.058,,30.1,999.95,,,,,28,56,64,46,33.35
1433893770579,48.24534162,16.429950394,167.618,14.334,15.058,,30.2,1000.06,,,,,28,56,64,46,33.35
1433893770787,48.245333669,16.429961078,167.684,14.334,15.058,,30.4,1000.32,,,,,28,56,64,46,33.35
1433893770996,48.245333669,16.429961078,167.684,14.334,15.058,,30.4,1001.33,,,,,28,56,64,46,33.35
1433893771206,48.245333669,16.429961078,167.684,14.334,15.058,,30.5,1001.57,,,,,28,56,64,46,33.35
1433893771414,48.245333669,16.429961078,167.684,14.334,15.058,,30.5,1001.74,,,,,28,56,64,46,33.35
1433893771622,48.245333669,16.429961078,167.684,14.334,15.058,,30.5,1001.92,,,,,28,56,64,45,33.35
1433893771830,48.245323463,16.429969984,167.504,14.334,15.058,,30.6,1002.08,,,,,28,56,64,45,33.35
1433893772039,48.245323463,16.429969984,167.504,14.334,15.058,,30.5,1002.25,,,,,28,56,64,45,33.35
1433893772248,48.245323463,16.429969984,167.504,14.334,15.058,,30.4,1002.32,,,,,28,55,64,45,33.35
1433893772456,48.245323463,16.429969984,167.504,14.334,15.058,,30.1,1001.65,,,,,28,55,64,45,33.35
1433893772665,48.245323463,16.429969984,167.504,14.334,15.058,,29.9,1001.14,,,,,28,54,64,44,33.35
1433893772873,48.245320821,16.429982679,167.31,14.334,15.058,,29.8,1000.94,,,,,28,54,64,44,33.35
1433893773081,48.245320821,16.429982679,167.31,14.334,15.058,,30.1,1000.37,,,,,28,54,64,44,33.35
1433893773291,48.245320821,16.429982679,167.31,14.334,15.058,,30.5,1001.59,,,,,28,54,64,44,33.35
1433893773499,48.245320821,16.429982679,167.31,14.334,15.058,,30.6,1002.54,,,,,28,54,64,44,33.35
1433893773708,48.245321054,16.429978636,167.488,14.334,15.058,,30.8,1002.84,,,,,28,54,64,44,33.35
1433893773916,48.245321054,16.429978636,167.488,14.334,15.058,,30.7,1003.23,,,,,28,54,63,44,33.35
1433893774125,48.245321054,16.429978636,167.488,14.334,15.058,,30.6,1003.14,,,,,28,55,64,44,33.35
1433893774334,48.245321054,16.429978636,167.488,14.334,15.058,,30.4,1002.88,,,,,28,55,63,44,33.35
1433893774542,48.245321054,16.429978636,167.488,14.334,15.058,,30.4,1002.81,,,,,28,55,64,44,33.35
1433893774751,48.245301826,16.429972603,167.587,14.334,15.058,,30.4,1002.79,,,,,28,55,63,44,33.35
1433893774960,48.245301826,16.429972603,167.587,14.334,15.058,,30.4,1002.88,,,,,28,55,64,44,33.35
1433893775169,48.245301826,16.429972603,167.587,14.334,15.058,,30,1003.22,,,,,28,55,64,44,33.35
1433893775377,48.245301826,16.429972603,167.587,14.334,15.058,,29.8,1002.38,,,,,28,55,64,44,33.35
1433893775585,48.245301826,16.429972603,167.587,14.334,15.058,,29.6,1001.49,,,,,29,56,63,44,33.35
1433893775793,48.245298169,16.429978722,167.897,14.334,15.058,,29.7,1001.24,,,,,28,55,64,44,38.18
1433893776001,48.245298169,16.429978722,167.897,14.334,15.058,,29.7,1001.35,,,,,28,55,64,44,38.18
1433893776210,48.245298169,16.429978722,167.897,14.334,15.058,,29.6,1001.04,,,,,28,55,63,44,38.18
1433893776419,48.245298169,16.429978722,167.897,14.334,15.058,,29.6,1001.09,,,,,28,55,64,43,38.18
1433893776627,48.245298169,16.429978722,167.897,14.334,15.058,,29.6,1000.99,,,,,28,55,64,43,38.18
1433893776835,48.24529653,16.429986008,167.697,14.334,15.058,,29.6,1001,,,,,28,55,64,43,38.18
1433893777044,48.24529653,16.429986008,167.697,14.334,15.058,,29.6,1001.48,,,,,29,55,64,42,38.18
1433893777253,48.24529653,16.429986008,167.697,14.334,15.058,,29.5,1001.32,,,,,29,55,64,43,38.18
1433893777461,48.24529653,16.429986008,167.697,14.334,15.058,,29.3,1001.09,,,,,29,56,64,43,38.18
1433893777670,48.24529653,16.429986008,167.697,14.334,15.058,,29,1001.35,,,,,29,56,64,43,38.18
1433893777878,48.245287824,16.430000005,167.637,14.334,15.058,,29,1000.69,,,,,29,56,64,43,33.35
1433893778086,48.245287824,16.430000005,167.637,14.334,15.058,,29.2,1001.01,,,,,29,56,64,43,33.35
1433893778295,48.245287824,16.430000005,167.637,14.334,15.058,,29.2,1001.03,,,,,29,55,64,43,33.35
1433893778502,48.245287824,16.430000005,167.637,14.334,15.058,,29.1,1000.81,,,,,28,55,64,42,33.35
1433893778710,48.245276973,16.430018674,167.4,14.334,15.058,,29.1,1001.03,,,,,28,55,64,42,33.35
1433893778918,48.245276973,16.430018674,167.4,14.334,15.058,,29,1000.91,,,,,28,55,64,41,33.35
1433893779127,48.245276973,16.430018674,167.4,14.334,15.058,,29,1001.18,,,,,28,54,64,40,33.35
1433893779336,48.245276973,16.430018674,167.4,14.334,15.058,,29,1001.16,,,,,28,55,64,39,33.35
1433893779544,48.245276973,16.430018674,167.4,14.334,15.058,,29,1001.29,,,,,28,55,63,39,33.35
1433893779752,48.245265668,16.43003153,167.182,14.334,15.058,,28.9,1001.4,,,,,28,55,63,38,33.35
1433893779960,48.245265668,16.43003153,167.182,14.334,15.058,,28.9,1001.64,,,,,28,54,63,37,33.35
1433893780169,48.245265668,16.43003153,167.182,14.334,15.058,,29.8,1001.73,,,,,28,54,63,37,33.35
1433893780378,48.245265668,16.43003153,167.182,14.334,15.058,,29.7,1004.29,,,,,27,54,63,37,33.35
1433893780587,48.245265668,16.43003153,167.182,14.334,15.058,,29.8,1004.65,,,,,27,54,63,37,33.35
1433893780795,48.245261696,16.430042676,166.772,14.334,15.058,,29.4,1005.23,,,,,27,54,63,37,37.03
1433893781003,48.245261696,16.430042676,166.772,14.334,15.058,,29.5,1004.69,,,,,27,54,63,37,37.03
1433893781211,48.245261696,16.430042676,166.772,14.334,15.058,,29.3,1004.87,,,,,27,54,63,37,37.03
1433893781420,48.245261696,16.430042676,166.772,14.334,15.058,,29.3,1004.46,,,,,28,55,63,37,37.03
1433893781629,48.245261696,16.430042676,166.772,14.334,15.058,,29.4,1004.65,,,,,28,55,63,37,37.03
1433893781838,48.245252096,16.430058825,166.264,14.334,15.058,,29.3,1005.16,,,,,28,55,63,37,37.03
1433893782046,48.245252096,16.430058825,166.264,14.334,15.058,,29.3,1005.32,,,,,28,55,63,37,37.03
1433893782254,48.245252096,16.430058825,166.264,14.334,15.058,,28.7,1003.83,,,,,28,55,63,37,37.03
1433893782463,48.245252096,16.430058825,166.264,14.334,15.058,,28.5,1004.16,,,,,28,55,63,37,37.03
1433893782671,48.245252096,16.430058825,166.264,14.334,15.058,,29,1003.51,,,,,27,55,63,37,37.03
1433893782879,48.24523995,16.430081312,165.271,14.334,15.058,,29,1005.23,,,,,27,55,63,37,37.03
1433893783086,48.24523995,16.430081312,165.271,14.334,15.058,,28.8,1005.31,,,,,27,55,63,38,37.03
1433893783294,48.24523995,16.430081312,165.271,14.334,15.058,,28.7,1004.84,,,,,27,56,63,37,37.03
1433893783502,48.24523995,16.430081312,165.271,14.334,15.058,,28.8,1005.14,,,,,27,56,63,37,37.03
1433893783711,48.245229224,16.430091029,165.304,14.334,15.058,,28.5,1005.4,,,,,27,56,63,37,37.03
1433893783920,48.245229224,16.430091029,165.304,14.334,15.058,,28.3,1005,,,,,28,56,63,37,37.03
1433893784128,48.245229224,16.430091029,165.304,14.334,15.058,,28.4,1004.6,,,,,28,56,63,36,37.03
1433893784336,48.245229224,16.430091029,165.304,14.334,15.058,,28.3,1004.89,,,,,28,56,63,36,37.03
1433893784544,48.245229224,16.430091029,165.304,14.334,15.058,,28.3,1005.08,,,,,28,56,63,36,37.03
1433893784752,48.245226601,16.430101501,164.679,14.334,15.058,,27.4,1002.9,,,,,27,55,63,36,49.45
1433893784961,48.245226601,16.430101501,164.679,14.334,15.058,,27.6,1003.04,,,,,27,55,63,36,49.45
1433893785172,48.245226601,16.430101501,164.679,14.334,15.058,,27.8,1003.8,,,,,27,55,63,36,49.45
1433893785380,48.245226601,16.430101501,164.679,14.334,15.058,,27.9,1004.59,,,,,27,54,63,37,49.45
1433893785588,48.245226601,16.430101501,164.679,14.334,15.058,,27.9,1005.07,,,,,27,54,63,37,49.45
1433893785797,48.245228782,16.430107675,164.262,14.334,15.058,,27.8,1005.28,,,,,27,54,63,37,33.35
1433893786008,48.245228782,16.430107675,164.262,14.334,15.058,,27.7,1005.24,,,,,27,54,63,37,33.35
1433893786215,48.245228782,16.430107675,164.262,14.334,15.058,,27.6,1005.36,,,,,27,54,63,37,33.35
1433893786424,48.245228782,16.430107675,164.262,14.334,15.058,,27.6,1004.88,,,,,27,54,63,37,33.35
1433893786632,48.245228782,16.430107675,164.262,14.334,15.058,,27.6,1005.2,,,,,27,55,63,37,33.35
1433893786841,48.245233599,16.430111599,164.333,14.334,15.058,,27.6,1005.2,,,,,27,55,63,37,55.43
1433893787050,48.245233599,16.430111599,164.333,14.334,15.058,,27.5,1005.15,,,,,27,56,62,38,55.43
1433893787258,48.245233599,16.430111599,164.333,14.334,15.058,,27.4,1005.14,,,,,27,56,63,38,55.43
1433893787467,48.245233599,16.430111599,164.333,14.334,15.058,,27.2,1004.84,,,,,27,56,63,39,55.43
1433893787677,48.245233599,16.430111599,164.333,14.334,15.058,,27.3,1005.05,,,,,27,56,62,39,55.43
1433893787886,48.245236747,16.430112185,164.557,14.334,15.058,,27.2,1005.26,,,,,28,57,63,40,49.45
1433893788095,48.245236747,16.430112185,164.557,14.334,15.058,,27.2,1005.27,,,,,28,57,63,40,49.45
1433893788303,48.245236747,16.430112185,164.557,14.334,15.058,,27.1,1005.2,,,,,28,57,62,41,49.45
1433893788511,48.245236747,16.430112185,164.557,14.334,15.058,,27,1005.04,,,,,28,57,62,41,49.45
1433893788720,48.245237133,16.430109233,164.023,14.334,15.058,,27,1005.17,,,,,28,58,62,41,55.43
1433893788931,48.245237133,16.430109233,164.023,14.334,15.058,,27,1005.32,,,,,28,58,62,42,55.43
1433893789139,48.245237133,16.430109233,164.023,14.334,15.058,,26.9,1005.27,,,,,28,58,62,42,55.43
1433893789348,48.245237133,16.430109233,164.023,14.334,15.058,,26.9,1005.28,,,,,28,58,62,42,55.43
1433893789556,48.245237133,16.430109233,164.023,14.334,15.058,,26.8,1005.24,,,,,28,59,63,43,55.43
1433893789764,48.245230809,16.430116677,163.605,14.334,15.058,,26.8,1005.35,,,,,28,59,62,43,37.03
1433893789973,48.245230809,16.430116677,163.605,14.334,15.058,,26.7,1005.4,,,,,28,59,63,44,37.03
1433893790183,48.245230809,16.430116677,163.605,14.334,15.058,,26.7,1005.2,,,,,28,59,63,44,37.03
1433893790391,48.245230809,16.430116677,163.605,14.334,15.058,,26.7,1005.33,,,,,28,59,62,45,37.03
1433893790600,48.245230809,16.430116677,163.605,14.334,15.058,,26.5,1005.31,,,,,28,59,62,45,37.03
1433893790808,48.245219735,16.430133733,163.632,14.334,15.058,,26.7,1004.68,,,,,28,59,63,45,37.03
1433893791017,48.245219735,16.430133733,163.632,14.334,15.058,,26.3,1005.27,,,,,28,59,62,46,37.03
1433893791226,48.245219735,16.430133733,163.632,14.334,15.058,,26.7,1004.03,,,,,28,59,62,46,37.03
1433893791434,48.245219735,16.430133733,163.632,14.334,15.058,,26.6,1005.12,,,,,28,59,62,46,37.03
1433893791642,48.245219735,16.430133733,163.632,14.334,15.058,,26.6,1005.06,,,,,28,58,62,46,37.03
1433893791851,48.245218713,16.430150791,164.645,14.334,15.058,,26.6,1005.11,,,,,28,58,62,45,40.71
1433893792060,48.245218713,16.430150791,164.645,14.334,15.058,,26.5,1005.09,,,,,28,58,62,45,40.71
1433893792269,48.245218713,16.430150791,164.645,14.334,15.058,,26.5,1005.19,,,,,28,58,62,45,40.71
1433893792477,48.245218713,16.430150791,164.645,14.334,15.058,,26.4,1005.29,,,,,28,58,62,45,40.71
1433893792685,48.245218713,16.430150791,164.645,14.334,15.058,,26.4,1005.14,,,,,28,58,62,45,40.71
1433893792894,48.245212435,16.430160931,165.496,14.334,15.058,,26.1,1005.2,,,,,28,58,62,45,33.58
1433893793104,48.245212435,16.430160931,165.496,14.334,15.058,,26,1004.72,,,,,28,58,62,45,33.58
1433893793313,48.245212435,16.430160931,165.496,14.334,15.058,,26.2,1004.38,,,,,28,58,62,45,33.58
1433893793521,48.245212435,16.430160931,165.496,14.334,15.058,,26.2,1005.07,,,,,28,57,62,45,33.58
1433893793730,48.245202276,16.430175377,165.191,14.334,15.058,,26.1,1005.25,,,,,28,57,62,44,33.58
1433893793938,48.245202276,16.430175377,165.191,14.334,15.058,,26,1005.34,,,,,28,58,62,44,33.58
1433893794146,48.245202276,16.430175377,165.191,14.334,15.058,,26,1005.34,,,,,28,58,62,44,33.58
1433893794354,48.245202276,16.430175377,165.191,14.334,15.058,,25.9,1005.22,,,,,28,57,62,43,33.58
1433893794563,48.245202276,16.430175377,165.191,14.334,15.058,,25.9,1005.1,,,,,28,58,62,43,33.58
1433893794772,48.245190447,16.430174034,163.376,14.334,15.058,,25.8,1005.11,,,,,28,57,62,44,33.58
1433893794980,48.245190447,16.430174034,163.376,14.334,15.058,,25.8,1005.24,,,,,28,58,62,44,33.58
1433893795188,48.245190447,16.430174034,163.376,14.334,15.058,,25.7,1004.87,,,,,28,59,62,44,33.58
1433893795396,48.245190447,16.430174034,163.376,14.334,15.058,,25.7,1004.98,,,,,28,59,62,45,33.58
1433893795605,48.245190447,16.430174034,163.376,14.334,15.058,,25.8,1004.85,,,,,28,59,62,45,33.58
1433893795814,48.245187706,16.430171056,161.825,14.334,15.058,,25.8,1005.25,,,,,28,60,62,45,49.91
1433893796025,48.245187706,16.430171056,161.825,14.334,15.058,,25.8,1005.36,,,,,28,60,62,45,49.91
1433893796233,48.245187706,16.430171056,161.825,14.334,15.058,,25.8,1005.33,,,,,28,60,62,46,49.91
1433893796441,48.245187706,16.430171056,161.825,14.334,15.058,,25.8,1005.37,,,,,28,60,62,46,49.91
1433893796650,48.245187706,16.430171056,161.825,14.334,15.058,,25.8,1005.36,,,,,28,61,62,46,49.91
1433893796858,48.245193577,16.430179493,162.019,14.334,15.058,,25.8,1005.39,,,,,28,61,62,47,49.91
1433893797068,48.245193577,16.430179493,162.019,14.334,15.058,,25.7,1005.41,,,,,28,61,62,47,49.91
1433893797277,48.245193577,16.430179493,162.019,14.334,15.058,,25.7,1005.28,,,,,28,61,62,47,49.91
1433893797487,48.245193577,16.430179493,162.019,14.334,15.058,,25.7,1005.32,,,,,28,61,62,47,49.91
1433893797695,48.245193577,16.430179493,162.019,14.334,15.058,,24.3,1005.47,,,,,28,62,62,48,49.91
1433893797904,48.245198034,16.430197245,163.346,14.334,15.058,,24.3,1001.57,,,,,28,62,62,48,33.58
1433893798112,48.245198034,16.430197245,163.346,14.334,15.058,,24.4,1001.44,,,,,28,62,62,48,33.58
1433893798321,48.245198034,16.430197245,163.346,14.334,15.058,,24.5,1001.31,,,,,28,62,62,48,33.58
1433893798529,48.245198034,16.430197245,163.346,14.334,15.058,,24.6,1001.43,,,,,28,62,62,48,33.58
1433893798738,48.245197533,16.430208876,163.557,14.334,15.058,,24.7,1001.47,,,,,28,62,62,48,33.58
1433893798947,48.245197533,16.430208876,163.557,14.334,15.058,,24.8,1001.64,,,,,28,62,62,48,33.58
1433893799156,48.245197533,16.430208876,163.557,14.334,15.058,,24.7,1001.2,,,,,28,61,62,48,33.58
1433893799365,48.245197533,16.430208876,163.557,14.334,15.058,,24.7,1001.12,,,,,28,61,62,48,33.58
1433893799573,48.245197533,16.430208876,163.557,14.334,15.058,,24.4,1001.1,,,,,28,61,62,48,33.58
1433893799782,48.245192174,16.430218897,164.142,14.334,15.058,,24.3,1000.45,,,,,28,61,62,47,33.58
1433893799991,48.245192174,16.430218897,164.142,14.334,15.058,,24.1,1000.74,,,,,28,61,62,47,33.58
1433893800199,48.245192174,16.430218897,164.142,14.334,15.058,,24,1000.8,,,,,28,61,62,48,33.58
1433893800407,48.245192174,16.430218897,164.142,14.334,15.058,,24.1,1000.6,,,,,28,61,62,48,33.58
1433893800615,48.245192174,16.430218897,164.142,14.334,15.058,,24.1,1000.38,,,,,28,61,62,48,33.58
1433893800823,48.245182657,16.430229515,163.666,14.334,15.058,,24.2,1000.34,,,,,28,61,62,48,39.56
1433893801031,48.245182657,16.430229515,163.666,14.334,15.058,,24.2,1000.32,,,,,28,61,62,48,39.56
1433893801240,48.245182657,16.430229515,163.666,14.334,15.058,,24.4,999.97,,,,,28,61,62,48,39.56
1433893801448,48.245182657,16.430229515,163.666,14.334,15.058,,24.5,1000.2,,,,,28,61,62,48,39.56
1433893801657,48.245182657,16.430229515,163.666,14.334,15.058,,24.8,999.66,,,,,28,61,62,48,39.56
1433893801866,48.245171238,16.430235221,164.545,14.334,15.058,,24.9,1000.19,,,,,28,61,62,48,33.58
1433893802073,48.245171238,16.430235221,164.545,14.334,15.058,,24.9,1000.48,,,,,28,61,62,48,33.58
1433893802281,48.245171238,16.430235221,164.545,14.334,15.058,,24.9,1000.44,,,,,28,61,62,48,33.58
1433893802490,48.245171238,16.430235221,164.545,14.334,15.058,,25,1000.39,,,,,28,61,62,48,33.58
1433893802698,48.245171238,16.430235221,164.545,14.334,15.058,,25,1000.11,,,,,28,61,62,48,33.58
1433893802907,48.24516542,16.430255479,165.927,14.334,15.058,,25.1,1000.22,,,,,28,61,62,48,33.58
1433893803116,48.24516542,16.430255479,165.927,14.334,15.058,,25.2,1000.26,,,,,28,61,62,48,33.58
1433893803325,48.24516542,16.430255479,165.927,14.334,15.058,,25.1,1000.37,,,,,28,61,62,48,33.58
1433893803532,48.24516542,16.430255479,165.927,14.334,15.058,,25.2,1000.19,,,,,28,60,62,48,33.58
1433893803741,48.245152139,16.430270294,165.731,14.334,15.058,,25.2,1000.14,,,,,28,60,62,48,33.58
1433893803948,48.245152139,16.430270294,165.731,14.334,15.058,,25.3,1000.05,,,,,28,60,62,48,33.58
1433893804156,48.245152139,16.430270294,165.731,14.334,15.058,,25.5,1000.2,,,,,28,60,62,48,33.58
1433893804364,48.245152139,16.430270294,165.731,14.334,15.058,,25.5,1000.6,,,,,28,60,62,48,33.58
1433893804572,48.245152139,16.430270294,165.731,14.334,15.058,,25.5,1000.58,,,,,28,60,62,48,33.58
1433893804780,48.245140221,16.430279679,166.324,14.334,15.058,,25.6,1000.48,,,,,28,60,62,48,33.58
1433893804989,48.245140221,16.430279679,166.324,14.334,15.058,,25.6,1000.59,,,,,28,59,61,48,33.58
1433893805196,48.245140221,16.430279679,166.324,14.334,15.058,,25.4,1000.24,,,,,28,59,61,48,33.58
1433893805404,48.245140221,16.430279679,166.324,14.334,15.058,,25.3,1000.54,,,,,28,59,61,48,33.58
1433893805612,48.245140221,16.430279679,166.324,14.334,15.058,,25.4,1000.75,,,,,28,59,61,48,33.58
1433893805820,48.245133329,16.430288164,166.981,14.334,15.058,,25.8,1001.24,,,,,28,59,61,48,33.58
1433893806029,48.245133329,16.430288164,166.981,14.334,15.058,,26.1,1000.96,,,,,28,59,61,48,33.58
1433893806238,48.245133329,16.430288164,166.981,14.334,15.058,,26.2,1001.67,,,,,28,59,62,48,33.58
1433893806445,48.245133329,16.430288164,166.981,14.334,15.058,,26.3,1001.51,,,,,28,59,62,48,33.58
1433893806653,48.245133329,16.430288164,166.981,14.334,15.058,,26.2,1001.96,,,,,28,59,62,47,33.58
1433893806861,48.245134856,16.430295754,166.106,14.334,15.058,,26,1001.89,,,,,28,59,62,47,33.58
1433893807071,48.245134856,16.430295754,166.106,14.334,15.058,,25.9,1001.36,,,,,28,59,62,47,33.58
1433893807278,48.245134856,16.430295754,166.106,14.334,15.058,,26,1001.14,,,,,28,59,62,47,33.58
1433893807486,48.245134856,16.430295754,166.106,14.334,15.058,,26.1,1001.08,,,,,28,59,62,47,33.58
1433893807694,48.245134856,16.430295754,166.106,14.334,15.058,,26.1,1001.32,,,,,28,59,62,47,33.58
1433893807902,48.245135332,16.430304299,165.428,14.334,15.058,,26,1001.53,,,,,28,59,62,47,33.58
1433893808111,48.245135332,16.430304299,165.428,14.334,15.058,,25.9,1001.04,,,,,28,59,62,47,33.58
1433893808318,48.245135332,16.430304299,165.428,14.334,15.058,,25.9,1000.8,,,,,28,59,62,47,33.58
1433893808526,48.245135332,16.430304299,165.428,14.334,15.058,,25.9,1000.89,,,,,28,59,62,47,33.58
1433893808734,48.245129972,16.430316502,165.773,14.334,15.058,,25.9,1000.79,,,,,28,58,62,47,33.58
1433893808942,48.245129972,16.430316502,165.773,14.334,15.058,,25.9,1000.13,,,,,28,58,62,47,33.58
1433893809150,48.245129972,16.430316502,165.773,14.334,15.058,,26,999.97,,,,,28,58,62,47,33.58
1433893809359,48.245129972,16.430316502,165.773,14.334,15.058,,26,1000.44,,,,,28,58,62,47,33.58
1433893809567,48.245129972,16.430316502,165.773,14.334,15.058,,26,1000.5,,,,,28,58,62,47,33.58
1433893809776,48.245120086,16.430329264,166.245,14.334,15.058,,26,1000.35,,,,,28,58,62,47,33.58
1433893809984,48.245120086,16.430329264,166.245,14.334,15.058,,26.1,1000.15,,,,,28,58,62,47,33.58
1433893810192,48.245120086,16.430329264,166.245,14.334,15.058,,26.1,1000.37,,,,,28,58,62,47,33.58
1433893810400,48.245120086,16.430329264,166.245,14.334,15.058,,26.1,1000.32,,,,,28,58,62,46,33.58
